id,codigo_cie10,nombre_actual,clase_actual,sigue_diagnostico,clase_recomendada,nombre_sugerido,justificacion,accion_recomendada,confianza,formularios_afectados,riesgo_formularios,obs_mappings
4823,V653,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON TREN O VEHICULO DE (V653),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4822,V652,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON TREN O VEHICULO DE (V652),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4821,V651,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON TREN O VEHICULO DE (V651),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4820,V650,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON TREN O VEHICULO DE (V650),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4819,V649,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V649),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4818,V647,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V647),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4817,V646,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V646),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4816,V645,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V645),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4815,V644,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V644),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4814,V643,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V643),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4813,V642,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V642),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4812,V641,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V641),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4811,V640,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON OTRO VEHICULO DE TR (V640),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4810,V610,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON VEHICULO DE PEDAL (V610),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4809,V609,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL OC (V609),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4808,V607,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL PE (V607),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4807,V606,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL PA (V606),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4806,V605,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL CO (V605),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4805,V604,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL PE (V604),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4804,V603,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL OC (V603),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4803,V602,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL PE (V602),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4802,V601,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL PA (V601),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4801,V600,OCUPANTE DE VEHICULO DE TRANSPORTE PESADO LESIONADO POR COLISION CON PEATON O ANIMAL CO (V600),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4800,V599,OCUPANTE [CUALQUIERA] DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSITO NO ESP,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4799,V598,OCUPANTE [CUALQUIERA] DE CAMIONETA O FURGONETA LESIONADO EN OTROS ACCIDENTES DE TRANSPOR,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4798,V596,OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHIC (V596),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4797,V595,PASAJERO DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y (V595),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4796,V594,CONDUCTOR DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR (V594),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4795,V593,OCUPANTE [CUALQUIERA] DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE NO DE TRANSITO NO,Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4794,V592,OCUPANTE NO ESPECIFICADO DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHIC (V592),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4793,V591,PASAJERO DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR Y (V591),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4792,V590,CONDUCTOR DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON OTROS VEHICULOS DE MOTOR (V590),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4791,V589,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION OCU (V589),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4790,V587,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PER (V587),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4789,V586,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PAS (V586),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4788,V585,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION CON (V585),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4787,V584,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO EN ACCIDENTE DE TRANSPORTE SIN COLISION PER (V584),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4786,V554,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES (V554),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4785,V553,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES (V553),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4784,V552,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES (V552),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4783,V551,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES (V551),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4782,V550,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON TREN O VEHICULO DE RIELES (V550),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4781,V549,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V549),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4780,V547,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V547),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4779,V546,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V546),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4778,V545,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V545),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4777,V544,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V544),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4776,V543,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V543),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4775,V542,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V542),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4774,V541,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V541),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4773,V540,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESA (V540),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4772,V539,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V539),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4771,V537,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V537),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4770,V536,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V536),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4769,V535,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V535),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
4768,V534,OCUPANTE DE CAMIONETA O FURGONETA LESIONADO POR COLISION CON AUTOMOVIL CAMIONETA O FURG (V534),Diagnosis,NO,Revisión (causa externa),,"CIE-10 Cap. XX (V-Y): causa externa/circunstancia de la lesión, código complementario no diagnóstico","Marcar revisión manual (modelar como causa externa, no Dx)",Alta,Ninguno (no referenciado en JSON de formularios),Bajo en JSON / Medio en buscador Dx de OpenMRS (filtra por clase),Sin mappings en OCL (código va como nombre Short); preservar código al reclasificar
